492_scrabble.png,cueball ponytail other
495_secretary_part_2.png,black-hat other
497_secretary_part_4.png,cueball ponytail
499_scantron.png,cueball other
501_faust_20.png,cueball other
503_terminology.png,none
507_experimentation.png,cueball megan
509_induced_current.png,cueball beret
512_alternate_currency.png,cueball
516_wood_chips.png,cueball other
517_marshmallow_gun.png,cueball megan beret
519_11th_grade.png,none
521_2008_christmas_special.png,cueball megan
526_converting_to_metric.png,none
527_keynote.png,cueball black-hat
528_windows_7.png,cueball megan
532_piano.png,cueball megan
534_genetic_algorithms.png,none
544_pep_talk.png,cueball
548_kindle.png,cueball megan
554_not_enough_work.png,cueball ponytail
556_alternative_energy_revolution.jpg,cueball megan
557_students.png,cueball
560_lithium_batteries.png,other
565_security_question.png,cueball
569_borders.png,cueball
573_parental_trolling.png,cueball other
574_swine_flu.png,none
575_tag_combination.png,cueball megan
576_packages.png,cueball megan
577_the_race_part_1.png,cueball megan
580_the_race_part_4.png,megan
581_the_race_part_5.png,megan
582_brakes.png,none
584_unsatisfied.png,cueball megan ponytail
586_mission_to_culture.png,cueball megan
587_crime_scene.png,other
588_pep_rally.png,ponytail
589_designated_drivers.png,cueball
590_papyrus.png,cueball ponytail
591_troll_slayer.png,hairy
592_drama.png,cueball
596_latitude.png,cueball black-hat
597_addiction.png,megan
605_extrapolating.png,cueball megan
607_2038.png,cueball
614_woodpecker.png,megan beret
621_superlative.png,cueball megan ponytail
622_haiku_proof.png,cueball megan other
623_oregon.png,none
624_branding.png,cueball
626_newton_and_leibniz.png,other
628_psychic.png,cueball megan
629_skins.png,cueball
635_locke_and_demosthenes.png,cueball megan
640_tornado_hunter.png,other
641_free.png,none
647_scary.png,cueball
648_fall_foliage.png,cueball megan
649_static.png,none
657_movie_narrative_charts.png,none
659_lego.png,ponytail
668_pandora.png,none
670_spinal_tap_amps.png,cueball other
671_stephen_and_me.png,beret megan ponytail
673_the_sun.png,cueball megan ponytail
676_abstraction.png,cueball
677_asshole.png,beret
681_gravity_wells.png,none
683_science_montage.png,other
687_dimensional_analysis.png,cueball ponytail
688_self_description.png,none
693_childrens_fantasy.png,cueball
694_retro_virus.png,cueball ponytail
696_strip_games.png,none
698_you_hang_up_first.png,cueball megan
705_devotion_to_duty.png,cueball
710_collatz_conjecture.png,cueball
711_seismograph.png,cueball
714_porn_for_women.png,megan
721_flatland.png,cueball
723_seismic_waves.png,cueball megan
726_seat_selection.png,megan
729_laser_pointer.png,cueball other
730_circuit_diagram.png,none
731_desert_island.png,none
733_eagle.png,ponytail
737_yogurt.png,cueball
738_incision.png,cueball other
742_campfire.png,megan
744_walkthrough.png,cueball
745_dyslexics.png,none
746_birth.png,megan other
748_worst_case_scenario.png,cueball ponytail megan
749_study.png,none
750_book_burning.png,cueball
755_interdisciplinary.png,cueball megan
759_3x9.png,none
761_dfs.png,hairy ponytail
763_workaround.png,cueball
764_one_two.png,none
769_war.png,other
770_all_the_girls.png,cueball megan
772_frogger.png,none
780_sample.png,cueball
786_exoplanets_2010.png,beret
788_the_carriage.png,other
790_control.png,cueball megan
798_adjectives.png,none
807_connected.png,cueball megan
808_the_economic_argument.png,none
809_los_alamos.png,cueball hairy
810_constructive.png,cueball megan
812_glass.png,cuebal megan
814_diode.png,cueball megan
815_mu.png,cueball
817_mutual.png,cueball megan
825_guest_week_jeffrey_rowland_overcompensating.png,black-hat other
828_positive_attitude.png,cueball
834_wikileaks.png,none
836_sickness.png,cueball white-hat
837_coupon_code.png,cueball
839_explorers.png,none
840_serious.png,cueball
841_audiophiles.png,cueball megan
843_misconceptions.png,other
844_good_code.png,none
847_stingray_nebula.png,cueball
850_world_according_to_americans.png,none
851_na.png,none
852_local_g.png,cueball megan
854_learning_to_cook.png,none
855_1999.png,cueball
856_trochee_fixation.png,cueball megan
859_(.png,none
860_never_do_this.png,cueball megan
862_let_go.png,other
863_major_in_the_universe.png,cueball other
865_nanobots.png,megan ponytail
873_fps_mod.png,cueball
874_time_management.png,cueball
875_2009_called.png,cueball megan
879_lamp.png,cueball
881_probability.png,cueball megan
884_rogers_st.png,other
886_craigslist_apartments.png,none
889_turtles.png,none
891_movie_ages.png,none
893_65_years.png,none
894_progeny.png,cueball megan
895_teaching_physics.png,cueball
898_chain_of_command.png,none
899_number_line.png,none
900_religions.png,cueball megan
906_citations.png,cueball
907_ages.png,none
910_permanence.png,cueball megan
911_magic_school_bus.png,other
916_unpickable.png,none
917_hofstadter.png,megan
921_delivery_notification.png,cueball
923_strunk_and_white.png,cueball other
928_mimic_octopus.png,none
929_speculation.png,cueball black-hat
933_tattoo.png,cueball megan
937_tornadoguard.png,none
939_arrow.png,cueball
945_im_sorry.png,cueball megan
947_investing.png,megan ponytail
953_1_to_10.png,cueball megan
957_development.png,cueball
959_caroling.png,black-hat
960_subliminal.png,cueball megan
962_the_corliss_resolution.png,cueball
963_x11.png,none
968_everything.png,none
970_the_important_field.png,other
973_mtv_generation.png,megan white-hat
975_occulting_telescope.png,cueball
977_map_projections.png,none
984_space_launch_system.png,cueball black-hat
990_plastic_bags.png,none
994_advent_calendar.png,none
996_making_things_difficult.png,megan ponytail
997_wait_wait.png,none
999_cougars.png,cueball hairy
